 epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 171,            0.013999,            0.041284,                   0,             0.91159,             0.89572,              0.9486,             0.76201,            0.012364,            0.027714,                   0,             0.00439,             0.00439,             0.00439
                 172,            0.013914,            0.040187,                   0,             0.91444,             0.90877,             0.95441,             0.77126,            0.011877,            0.026912,                   0,            0.004357,            0.004357,            0.004357
                 173,            0.013509,            0.039666,                   0,             0.94061,             0.87246,             0.95186,             0.77288,            0.011834,            0.028154,                   0,            0.004324,            0.004324,            0.004324
                 174,            0.013985,            0.041011,                   0,             0.88565,             0.90573,             0.95082,             0.76494,            0.011846,            0.026812,                   0,            0.004291,            0.004291,            0.004291
                 175,            0.013618,            0.042334,                   0,             0.88279,             0.91128,             0.94901,             0.76565,            0.011515,            0.027026,                   0,            0.004258,            0.004258,            0.004258
                 176,            0.014089,            0.041491,                   0,             0.90752,             0.89094,             0.94884,             0.75153,            0.011955,            0.027494,                   0,            0.004225,            0.004225,            0.004225
                 177,            0.013029,            0.037372,                   0,             0.91772,             0.89464,               0.949,             0.75537,            0.012196,            0.027617,                   0,            0.004192,            0.004192,            0.004192
                 178,            0.014072,            0.041606,                   0,             0.91494,             0.91497,             0.95088,             0.76291,            0.011847,            0.026491,                   0,            0.004159,            0.004159,            0.004159
                 179,             0.01412,             0.04255,                   0,             0.93669,             0.89094,             0.95468,             0.77794,            0.011292,            0.026354,                   0,            0.004126,            0.004126,            0.004126
                 180,            0.013896,            0.039737,                   0,             0.91639,              0.9117,             0.95868,             0.77554,            0.011264,            0.026009,                   0,            0.004093,            0.004093,            0.004093
                 181,            0.013577,            0.039565,                   0,             0.93529,             0.88355,             0.95241,             0.76416,            0.012022,            0.026342,                   0,             0.00406,             0.00406,             0.00406
                 182,            0.013579,            0.039569,                   0,             0.93227,             0.90573,             0.94794,             0.77573,            0.011651,            0.027981,                   0,            0.004027,            0.004027,            0.004027
                 183,            0.013259,            0.038229,                   0,              0.9327,             0.89649,             0.94833,             0.77902,            0.011595,            0.026761,                   0,            0.003994,            0.003994,            0.003994
                 184,            0.013479,            0.038641,                   0,             0.94953,             0.86946,              0.9485,             0.76256,            0.011733,            0.027503,                   0,            0.003961,            0.003961,            0.003961
                 185,            0.013827,            0.041642,                   0,              0.9002,             0.91702,             0.95678,             0.77947,            0.011295,            0.026188,                   0,            0.003928,            0.003928,            0.003928
                 186,            0.013114,             0.03709,                   0,             0.92388,              0.8974,             0.96017,             0.78563,              0.0112,            0.026663,                   0,            0.003895,            0.003895,            0.003895
                 187,            0.013991,            0.038307,                   0,             0.94835,             0.87246,             0.95884,              0.7777,            0.011555,            0.026772,                   0,            0.003862,            0.003862,            0.003862
                 188,            0.013553,            0.041797,                   0,             0.92486,             0.88725,             0.95694,             0.77208,            0.011347,            0.026217,                   0,            0.003829,            0.003829,            0.003829
                 189,            0.013499,            0.041882,                   0,             0.89721,             0.91967,             0.95741,             0.77279,            0.011467,            0.026315,                   0,            0.003796,            0.003796,            0.003796
                 190,            0.013115,            0.041798,                   0,             0.91854,             0.90203,             0.95619,             0.77341,            0.011444,             0.02646,                   0,            0.003763,            0.003763,            0.003763
                 191,            0.013537,             0.04303,                   0,              0.9254,             0.89464,             0.95898,             0.78198,            0.011083,            0.026244,                   0,             0.00373,             0.00373,             0.00373
                 192,              0.0129,            0.041243,                   0,              0.9247,             0.89094,             0.95562,             0.78021,            0.011206,            0.026637,                   0,            0.003697,            0.003697,            0.003697
                 193,            0.012612,            0.040784,                   0,             0.92767,             0.89834,             0.95319,             0.77942,             0.01108,            0.027234,                   0,            0.003664,            0.003664,            0.003664
                 194,            0.012934,            0.041513,                   0,             0.92582,             0.91128,             0.95577,             0.78014,             0.01116,            0.027078,                   0,            0.003631,            0.003631,            0.003631
                 195,            0.013292,            0.037236,                   0,              0.9273,             0.89094,             0.95457,              0.7814,            0.011296,            0.027379,                   0,            0.003598,            0.003598,            0.003598
                 196,            0.013394,            0.042306,                   0,             0.93252,              0.8817,             0.95371,             0.77666,            0.011366,            0.027434,                   0,            0.003565,            0.003565,            0.003565
                 197,            0.013077,            0.040759,                   0,             0.92384,             0.89686,             0.95585,             0.78169,            0.010873,            0.026153,                   0,            0.003532,            0.003532,            0.003532
                 198,            0.012871,            0.038405,                   0,              0.9132,             0.91497,             0.95681,              0.7837,            0.010972,            0.025927,                   0,            0.003499,            0.003499,            0.003499
                 199,            0.012836,            0.039344,                   0,             0.92616,             0.89279,             0.95626,             0.78381,            0.011202,            0.026662,                   0,            0.003466,            0.003466,            0.003466
                 200,             0.01299,            0.036008,                   0,             0.91889,             0.90042,              0.9528,             0.77988,            0.011561,            0.026934,                   0,            0.003433,            0.003433,            0.003433
                 201,            0.013439,            0.040139,                   0,             0.93772,             0.89053,             0.95714,             0.78236,            0.011553,            0.027183,                   0,              0.0034,              0.0034,              0.0034
                 202,            0.012361,            0.037934,                   0,             0.93071,             0.89649,              0.9577,             0.78401,            0.011406,            0.026347,                   0,            0.003367,            0.003367,            0.003367
                 203,             0.01242,            0.038157,                   0,             0.92082,             0.89649,             0.95387,             0.78532,            0.011297,            0.026358,                   0,            0.003334,            0.003334,            0.003334
                 204,            0.012291,            0.038041,                   0,             0.92625,             0.90537,             0.95225,             0.78442,            0.011326,            0.026875,                   0,            0.003301,            0.003301,            0.003301
                 205,            0.012919,            0.038052,                   0,             0.92918,             0.89727,             0.95456,             0.77689,            0.011456,            0.026743,                   0,            0.003268,            0.003268,            0.003268
                 206,            0.013115,            0.039835,                   0,             0.90602,             0.90388,             0.95244,             0.77718,            0.010973,            0.026359,                   0,            0.003235,            0.003235,            0.003235
                 207,            0.012093,            0.037953,                   0,             0.91062,             0.90203,             0.95343,             0.78427,            0.011257,            0.026735,                   0,            0.003202,            0.003202,            0.003202
                 208,            0.012554,            0.038648,                   0,             0.90397,             0.90485,             0.95106,             0.78218,            0.011099,            0.027006,                   0,            0.003169,            0.003169,            0.003169
                 209,            0.012187,            0.036969,                   0,             0.91244,             0.88601,             0.94912,             0.77756,            0.011287,             0.02746,                   0,            0.003136,            0.003136,            0.003136
                 210,            0.012259,            0.037393,                   0,             0.91542,             0.89464,             0.94865,             0.77983,             0.01165,            0.027632,                   0,            0.003103,            0.003103,            0.003103
                 211,            0.012356,            0.036676,                   0,             0.90626,             0.91134,             0.95194,             0.78165,            0.011352,            0.026204,                   0,             0.00307,             0.00307,             0.00307
                 212,            0.013314,            0.039769,                   0,             0.93477,             0.89094,               0.953,             0.77872,            0.011538,            0.026306,                   0,            0.003037,            0.003037,            0.003037
                 213,            0.012696,            0.038352,                   0,             0.93303,             0.89094,              0.9539,             0.77337,            0.011584,            0.026259,                   0,            0.003004,            0.003004,            0.003004
                 214,            0.012381,            0.038959,                   0,             0.92456,             0.90203,             0.95255,             0.78029,            0.011252,            0.026314,                   0,            0.002971,            0.002971,            0.002971
                 215,            0.013233,            0.039764,                   0,             0.92952,             0.90388,             0.95145,             0.78336,            0.011019,            0.026178,                   0,            0.002938,            0.002938,            0.002938
                 216,            0.012384,            0.040685,                   0,             0.91937,             0.90626,             0.95278,             0.78801,            0.011258,            0.026495,                   0,            0.002905,            0.002905,            0.002905
                 217,            0.012153,            0.038669,                   0,             0.90581,              0.9244,             0.95445,             0.79104,            0.011206,            0.025876,                   0,            0.002872,            0.002872,            0.002872
                 218,            0.012163,            0.036815,                   0,             0.93822,              0.8982,             0.95304,             0.79314,            0.010885,            0.026246,                   0,            0.002839,            0.002839,            0.002839
                 219,            0.012041,            0.038134,                   0,             0.93091,             0.90573,             0.95456,             0.78569,            0.011016,            0.026299,                   0,            0.002806,            0.002806,            0.002806
                 220,            0.012322,            0.038056,                   0,             0.94785,             0.89279,             0.95797,              0.7907,            0.010832,            0.025585,                   0,            0.002773,            0.002773,            0.002773
                 221,            0.012437,            0.039554,                   0,             0.92125,             0.91682,             0.95754,             0.79746,            0.010774,            0.025232,                   0,             0.00274,             0.00274,             0.00274
                 222,            0.011824,            0.037731,                   0,             0.92921,             0.91128,               0.958,             0.79515,            0.010777,            0.025292,                   0,            0.002707,            0.002707,            0.002707
                 223,            0.011632,            0.036048,                   0,             0.93049,             0.91312,             0.95651,             0.79322,            0.010856,             0.02569,                   0,            0.002674,            0.002674,            0.002674
                 224,            0.011801,             0.03454,                   0,             0.93991,             0.90018,             0.96003,             0.80007,            0.010648,            0.025776,                   0,            0.002641,            0.002641,            0.002641
                 225,            0.011788,            0.036978,                   0,             0.90783,             0.92849,             0.95811,             0.79585,            0.010693,            0.025527,                   0,            0.002608,            0.002608,            0.002608
                 226,            0.012209,            0.038826,                   0,             0.93263,              0.8956,              0.9585,             0.79742,            0.010691,            0.025691,                   0,            0.002575,            0.002575,            0.002575
                 227,            0.012196,             0.03872,                   0,             0.93715,             0.90758,             0.95642,             0.78949,            0.010784,            0.026245,                   0,            0.002542,            0.002542,            0.002542
                 228,            0.011564,            0.036639,                   0,             0.91647,             0.91258,             0.95415,             0.79862,            0.010888,            0.026376,                   0,            0.002509,            0.002509,            0.002509
                 229,            0.012273,            0.037759,                   0,             0.93309,             0.90223,             0.95186,             0.79234,            0.010895,             0.02635,                   0,            0.002476,            0.002476,            0.002476
                 230,            0.011197,            0.036686,                   0,              0.9297,             0.90018,             0.95377,             0.79191,            0.010755,            0.025987,                   0,            0.002443,            0.002443,            0.002443
                 231,            0.011644,            0.038829,                   0,             0.94133,             0.90388,              0.9587,             0.79805,             0.01062,            0.025547,                   0,             0.00241,             0.00241,             0.00241
                 232,            0.011984,            0.038944,                   0,             0.93527,             0.90203,             0.96161,             0.79781,            0.010673,            0.025686,                   0,            0.002377,            0.002377,            0.002377
                 233,            0.011483,            0.037015,                   0,             0.92862,             0.91386,             0.95781,             0.78734,              0.0108,            0.025337,                   0,            0.002344,            0.002344,            0.002344
                 234,            0.011922,            0.037886,                   0,             0.93819,              0.8978,             0.95669,             0.79399,            0.010836,            0.026027,                   0,            0.002311,            0.002311,            0.002311
                 235,            0.011453,            0.035502,                   0,             0.92147,             0.90943,             0.95886,             0.79311,            0.010755,            0.025284,                   0,            0.002278,            0.002278,            0.002278
                 236,            0.011597,            0.037458,                   0,             0.92537,             0.91312,             0.96051,             0.79993,            0.010757,            0.025298,                   0,            0.002245,            0.002245,            0.002245
                 237,             0.01131,            0.036346,                   0,             0.93946,             0.88917,             0.96125,             0.79596,            0.010851,            0.025843,                   0,            0.002212,            0.002212,            0.002212
                 238,            0.011807,            0.036238,                   0,             0.94481,             0.88595,             0.95899,             0.78982,            0.010939,            0.026073,                   0,            0.002179,            0.002179,            0.002179
                 239,            0.011871,            0.038066,                   0,             0.92906,             0.90573,             0.95951,               0.796,            0.010768,            0.025772,                   0,            0.002146,            0.002146,            0.002146
                 240,            0.011305,            0.036465,                   0,             0.93374,             0.91169,              0.9626,             0.79882,            0.010526,            0.025467,                   0,            0.002113,            0.002113,            0.002113
                 241,            0.011554,            0.036601,                   0,             0.92828,             0.91497,             0.96517,             0.80351,            0.010529,            0.025158,                   0,             0.00208,             0.00208,             0.00208
                 242,            0.011424,            0.036382,                   0,             0.93035,             0.92421,             0.96291,             0.80287,            0.010797,            0.025579,                   0,            0.002047,            0.002047,            0.002047
                 243,            0.012117,            0.040241,                   0,              0.9204,             0.91899,             0.96005,             0.80197,            0.010846,            0.025459,                   0,            0.002014,            0.002014,            0.002014
                 244,            0.011907,            0.036506,                   0,             0.91987,             0.91249,             0.95639,              0.7955,            0.010964,            0.025682,                   0,            0.001981,            0.001981,            0.001981
                 245,            0.011714,            0.037236,                   0,              0.9407,             0.89279,             0.95942,             0.79351,             0.01077,            0.025624,                   0,            0.001948,            0.001948,            0.001948
                 246,            0.011555,            0.036338,                   0,             0.94056,             0.90203,             0.95697,             0.79651,            0.010505,            0.025614,                   0,            0.001915,            0.001915,            0.001915
                 247,            0.011413,            0.035346,                   0,             0.94772,              0.8854,             0.95538,             0.79698,            0.010503,            0.025523,                   0,            0.001882,            0.001882,            0.001882
                 248,            0.011935,             0.03886,                   0,              0.9409,             0.89649,             0.96089,             0.79899,            0.010572,            0.025402,                   0,            0.001849,            0.001849,            0.001849
                 249,            0.011441,            0.036096,                   0,             0.95077,             0.89238,             0.96121,             0.79988,            0.010667,            0.025492,                   0,            0.001816,            0.001816,            0.001816
                 250,            0.011421,            0.038107,                   0,             0.92511,             0.91312,             0.96136,             0.80092,            0.010659,            0.025865,                   0,            0.001783,            0.001783,            0.001783
                 251,            0.011375,            0.034448,                   0,             0.91328,             0.91493,             0.96072,             0.80199,            0.010603,            0.025465,                   0,             0.00175,             0.00175,             0.00175
                 252,            0.011107,            0.035121,                   0,             0.92476,              0.9088,             0.96063,             0.80391,            0.010419,             0.02501,                   0,            0.001717,            0.001717,            0.001717
                 253,            0.010888,            0.035062,                   0,             0.94186,             0.89464,             0.95814,             0.80061,            0.010484,            0.025374,                   0,            0.001684,            0.001684,            0.001684
                 254,            0.011186,            0.036538,                   0,             0.92313,             0.90943,             0.96129,             0.80823,             0.01054,            0.025312,                   0,            0.001651,            0.001651,            0.001651
                 255,            0.011663,            0.036636,                   0,             0.91434,             0.90762,             0.96266,             0.80695,            0.010386,            0.024969,                   0,            0.001618,            0.001618,            0.001618
                 256,            0.011173,            0.034865,                   0,             0.93878,             0.89094,             0.96254,             0.80038,            0.010514,            0.024928,                   0,            0.001585,            0.001585,            0.001585
                 257,            0.011074,            0.035286,                   0,             0.94958,             0.87985,             0.95937,             0.80098,             0.01072,            0.025805,                   0,            0.001552,            0.001552,            0.001552
                 258,              0.0112,            0.036921,                   0,             0.90836,             0.91605,             0.95709,              0.7955,            0.010638,            0.025513,                   0,            0.001519,            0.001519,            0.001519
                 259,            0.011189,            0.036022,                   0,             0.92132,             0.90903,             0.95567,             0.80067,             0.01052,            0.025259,                   0,            0.001486,            0.001486,            0.001486
                 260,            0.011113,            0.036407,                   0,             0.91513,             0.91497,             0.95952,             0.80215,            0.010396,            0.024844,                   0,            0.001453,            0.001453,            0.001453
                 261,            0.011873,            0.036449,                   0,             0.91295,             0.91682,             0.96316,             0.80896,            0.010469,            0.024751,                   0,             0.00142,             0.00142,             0.00142
                 262,            0.011102,            0.036889,                   0,             0.90435,             0.92052,             0.96063,             0.80522,            0.010338,            0.024613,                   0,            0.001387,            0.001387,            0.001387
                 263,              0.0113,            0.038585,                   0,             0.91552,             0.92606,              0.9611,             0.80566,              0.0104,            0.024793,                   0,            0.001354,            0.001354,            0.001354
                 264,            0.011446,            0.037165,                   0,             0.93344,             0.90573,             0.96244,             0.80459,            0.010464,            0.025007,                   0,            0.001321,            0.001321,            0.001321
                 265,            0.011063,            0.033663,                   0,             0.91163,             0.92052,             0.96237,             0.80316,            0.010366,            0.025362,                   0,            0.001288,            0.001288,            0.001288
                 266,            0.011054,            0.034916,                   0,             0.90924,             0.92976,             0.96409,             0.80463,            0.010479,             0.02536,                   0,            0.001255,            0.001255,            0.001255
                 267,            0.011502,            0.035094,                   0,             0.92357,             0.91578,             0.96642,             0.80942,            0.010287,             0.02504,                   0,            0.001222,            0.001222,            0.001222
                 268,            0.010927,            0.034176,                   0,             0.93515,             0.90388,             0.96361,             0.80725,            0.010349,            0.025186,                   0,            0.001189,            0.001189,            0.001189
                 269,             0.01085,            0.034361,                   0,             0.91444,              0.9285,             0.96594,              0.8091,            0.010312,            0.024694,                   0,            0.001156,            0.001156,            0.001156
                 270,            0.010974,            0.035406,                   0,             0.93904,             0.91108,             0.96133,             0.80291,            0.010329,            0.024607,                   0,            0.001123,            0.001123,            0.001123
                 271,            0.010829,            0.034787,                   0,             0.92923,             0.92233,             0.95899,             0.80253,            0.010318,            0.024818,                   0,             0.00109,             0.00109,             0.00109
                 272,            0.010778,            0.034773,                   0,             0.94258,             0.91029,             0.95956,             0.80668,            0.010302,            0.024948,                   0,            0.001057,            0.001057,            0.001057
                 273,            0.010333,            0.032848,                   0,             0.93143,             0.91682,             0.95995,             0.80381,            0.010309,             0.02496,                   0,            0.001024,            0.001024,            0.001024
                 274,            0.010857,            0.034019,                   0,             0.93893,             0.90946,             0.96409,             0.80804,            0.010228,            0.025027,                   0,            0.000991,            0.000991,            0.000991
                 275,            0.010748,            0.034791,                   0,             0.94176,             0.91312,             0.96295,             0.81286,            0.010202,            0.025125,                   0,            0.000958,            0.000958,            0.000958
                 276,            0.010888,            0.033362,                   0,             0.93107,             0.91497,             0.96342,             0.81171,            0.010264,            0.025063,                   0,            0.000925,            0.000925,            0.000925
                 277,            0.010857,            0.035588,                   0,             0.94407,             0.90482,             0.96323,             0.80956,            0.010266,             0.02503,                   0,            0.000892,            0.000892,            0.000892
                 278,            0.011478,            0.037005,                   0,             0.92699,             0.91497,             0.96384,             0.81208,             0.01016,            0.025129,                   0,            0.000859,            0.000859,            0.000859
                 279,            0.010932,            0.036016,                   0,              0.9318,             0.91682,             0.96159,             0.81001,            0.010253,            0.025166,                   0,            0.000826,            0.000826,            0.000826
                 280,            0.010887,             0.03562,                   0,              0.9152,             0.91769,              0.9611,             0.80636,            0.010477,            0.025108,                   0,            0.000793,            0.000793,            0.000793
                 281,            0.010937,            0.036607,                   0,             0.92238,             0.92255,             0.96065,             0.81195,            0.010334,            0.025058,                   0,             0.00076,             0.00076,             0.00076
                 282,            0.010931,            0.036573,                   0,             0.93424,             0.91913,             0.95944,             0.81131,            0.010286,            0.024917,                   0,            0.000727,            0.000727,            0.000727
                 283,            0.011307,            0.036493,                   0,             0.92742,             0.91497,             0.96164,             0.81212,            0.010208,            0.024908,                   0,            0.000694,            0.000694,            0.000694
                 284,            0.010793,            0.035953,                   0,              0.9208,             0.92052,             0.95992,             0.80868,            0.010263,            0.024978,                   0,            0.000661,            0.000661,            0.000661
                 285,            0.010514,            0.034056,                   0,             0.91495,             0.91682,             0.96205,             0.81237,            0.010244,            0.024911,                   0,            0.000628,            0.000628,            0.000628
                 286,            0.010885,            0.034564,                   0,             0.91157,             0.92052,             0.96262,             0.81037,             0.01027,            0.024845,                   0,            0.000595,            0.000595,            0.000595
                 287,            0.010669,            0.032995,                   0,             0.92483,             0.91682,             0.96306,             0.81351,            0.010213,             0.02492,                   0,            0.000562,            0.000562,            0.000562
                 288,            0.010608,            0.034959,                   0,             0.93296,             0.91682,             0.96306,              0.8142,            0.010233,            0.024785,                   0,            0.000529,            0.000529,            0.000529
                 289,            0.011366,              0.0372,                   0,             0.93216,             0.91431,               0.963,             0.81299,            0.010141,            0.024829,                   0,            0.000496,            0.000496,            0.000496
                 290,             0.01074,            0.032385,                   0,             0.92865,             0.91418,             0.96173,             0.81184,            0.010205,            0.025133,                   0,            0.000463,            0.000463,            0.000463
                 291,            0.011087,            0.037836,                   0,             0.93005,             0.90933,             0.96145,             0.81261,             0.01021,            0.025275,                   0,             0.00043,             0.00043,             0.00043
                 292,            0.010629,            0.036092,                   0,              0.9318,             0.90918,             0.96283,             0.81388,            0.010173,            0.025036,                   0,            0.000397,            0.000397,            0.000397
                 293,            0.010869,            0.036067,                   0,             0.93367,             0.91067,             0.96337,             0.81532,            0.010072,            0.024894,                   0,            0.000364,            0.000364,            0.000364
                 294,            0.010597,            0.036076,                   0,             0.93049,              0.9155,             0.96366,             0.81604,            0.010071,            0.024947,                   0,            0.000331,            0.000331,            0.000331
                 295,            0.011344,            0.034932,                   0,              0.9382,             0.90943,             0.96193,             0.81521,            0.010052,            0.025111,                   0,            0.000298,            0.000298,            0.000298
                 296,            0.010808,             0.03545,                   0,             0.93617,             0.91128,             0.96197,             0.81351,            0.010089,            0.025256,                   0,            0.000265,            0.000265,            0.000265
                 297,            0.010922,             0.03778,                   0,              0.9352,             0.91312,             0.96239,             0.81628,            0.010086,            0.025158,                   0,            0.000232,            0.000232,            0.000232
                 298,            0.010772,            0.034559,                   0,             0.93245,             0.91862,             0.96257,              0.8153,              0.0101,             0.02513,                   0,            0.000199,            0.000199,            0.000199
                 299,            0.010646,            0.034161,                   0,             0.93087,             0.92089,             0.96264,             0.81339,            0.010116,            0.025133,                   0,            0.000166,            0.000166,            0.000166
